Nume,Email,Judet,Telefon,Tip
"CIOCHINA",primariaciochina@yahoo.com,IALOMITA,,Primarie
"CIULNITA",primariaciulnita@yahoo.com,IALOMITA,,Primarie
"COCORA",primariacocorail@yahoo.com,IALOMITA,,Primarie
"COLELIA",primariacolelia@yahoo.com,IALOMITA,,Primarie
"COSAMBESTI",primaria.cosimbesti@yahoo.com,IALOMITA,,Primarie
"COSERENI",primariacosereni@yahoo.com,IALOMITA,,Primarie
"DRAGOESTI",dragoesti@yahoo.com,IALOMITA,,Primarie
"DRIDU",primaria_dridu@yahoo.com,IALOMITA,,Primarie
"FACAENI",clfacaeni@yahoo.com,IALOMITA,,Primarie
"GARBOVI",primgarbovi@yahoo.com,IALOMITA,,Primarie
"GHEORGHE DOJA",primaria_gh_doja@yahoo.com,IALOMITA,,Primarie
"GHEORGHE LAZAR",primariaghlazar@kfnet.ro,IALOMITA,,Primarie
"GIURGENI",primariagiurgeni@clicknet.ro,IALOMITA,,Primarie
"GRINDU",primgrindu@yahoo.com,IALOMITA,,Primarie
"GRIVITA",primariagrivita@yahoo.com,IALOMITA,,Primarie
"GURA IALOMITEI",primaria_guraialomitei@yahoo.com,IALOMITA,,Primarie
"ION ROATA",primaria_ionroata@yahoo.com,IALOMITA,,Primarie
"JILAVELE",jilavele@yahoo.com,IALOMITA,,Primarie
"MAIA",primariamaia@yahoo.com,IALOMITA,,Primarie
"MANASIA",primmanasia@gmail.com,IALOMITA,,Primarie
"MARCULESTI",primariamarculesti@yahoo.com,IALOMITA,,Primarie
"MIHAIL KOGALNICEANU",primariakogalniceanu@yahoo.com,IALOMITA,,Primarie
"MILOSESTI",primaria_milosesti@yahoo.com,IALOMITA,,Primarie
"MOLDOVENI",primariamoldoveniil@yahoo.com,IALOMITA,,Primarie
"MOVILA",primariamovila@yahoo.com,IALOMITA,,Primarie
"MUNTENI-BUZAU",primariamuntenibuzau@yahoo.com,IALOMITA,,Primarie
"OGRADA",primaria_ograda@yahoo.com,IALOMITA,,Primarie
"PERIETI",primariaperieti@yahoo.com,IALOMITA,,Primarie
"PLATONESTI",primaria_platonesti@yahoo.com,IALOMITA,,Primarie
"REVIGA",prim_reviga@yahoo.com,IALOMITA,,Primarie
"ROSIORI",consiliullocalrosiori@yahoo.com,IALOMITA,,Primarie
"SALCIOARA",primaria_salcioara@yahoo.com,IALOMITA,,Primarie
"SARATENI",primaria.sarateni.il@teletehnic.ro,IALOMITA,,Primarie
"SAVENI",primariasaveni@yahoo.com,IALOMITA,,Primarie
"SCANTEIA",primariascinteia@yahoo.com,IALOMITA,,Primarie
"SFANTU GHEORGHE",primariasfghe@yahoo.com,IALOMITA,,Primarie
"SINESTI",primaria_sinesti_il@yahoo.com,IALOMITA,,Primarie
"STELNICA",p_stelnica@yahoo.com,IALOMITA,,Primarie
"SUDITI",primariasuditi@yahoo.com,IALOMITA,,Primarie
"TRAIAN",primariacomuneitraian@yahoo.com,IALOMITA,,Primarie
"VALEA CIORII",pvaleaciorii@yahoo.com,IALOMITA,,Primarie
"VALEA MACRISULUI",valeamacrisului@yahoo.com,IALOMITA,,Primarie
"IASI",informatii@primaria-iasi.ro,IASI,,Primarie Municipiu
"PASCANI",contact@primariapascani.ro,IASI,,Primarie Municipiu
"HARLAU",primariahirlau@yahoo.com,IASI,,Primarie Oras
"PODU ILOAIEI",podu_iloaiei@yahoo.com,IASI,,Primarie Oras
"TARGU FRUMOS",atps1@primariatg-frumos.ro,IASI,,Primarie Oras
"ALEXANDRU I. CUZA",primaria_aicuza@yahoo.com,IASI,,Primarie
"ANDRIESENI",andrieseniprimaria@yahoo.com,IASI,,Primarie
"ARONEANU",primariaaroneanu@yahoo.com,IASI,,Primarie
"BALS",primariacomuneibals@yahoo.com,IASI,,Primarie
"BALTATI",primariabaltati_is@yahoo.com,IASI,,Primarie
"BARNOVA",contact@primariabirnova.ro,IASI,,Primarie
"BELCESTI",primaria_belcesti@yahoo.com,IASI,,Primarie
"BIVOLARI",primariabivolari@yahoo.com,IASI,,Primarie
"BRAESTI",primaria_braesti_iasi@yahoo.com,IASI,,Primarie
"BUTEA",primaria_butea@yahoo.com,IASI,,Primarie
"CEPLENITA",primariaceplenita@yahoo.com,IASI,,Primarie
"CIOHORANI",cristianalbu_2007@yahoo.com,IASI,,Primarie
"CIORTESTI",primaria.ciortesti@yahoo.com,IASI,,Primarie
"CIUREA",primariaciurea@yahoo.com,IASI,,Primarie
"COARNELE CAPREI",secretar@coarnelecaprei.ro,IASI,,Primarie
"COMARNA",comarnaiasi@yahoo.com,IASI,,Primarie
"COSTESTI",secretar@primariacostesti.ro,IASI,,Primarie
"COSTULENI",costulenisecretar@yahoo.com,IASI,,Primarie
"COTNARI",primaria_cotnari@yahoo.com,IASI,,Primarie
"COZMESTI",comunacozmesti@yahoo.com,IASI,,Primarie
"CRISTESTI",primaria.cristesti.iasi@gmail.com,IASI,,Primarie
"CUCUTENI",secretar@primariacucuteni.ro,IASI,,Primarie
"DAGATA",primariadagata@yahoo.com,IASI,,Primarie
"DELENI",primaria@comunadeleni.ro,IASI,,Primarie
"DOBROVAT",primariadobrovat@yahoo.com,IASI,,Primarie
"DRAGUSENI",prisacaru_adina@yahoo.com,IASI,,Primarie
"DUMESTI",primariadumesti@yahoo.com,IASI,,Primarie
"ERBICENI",erbiceniprimaria@yahoo.com,IASI,,Primarie
"FANTANELE",primariafantaneleiasi@yahoo.com,IASI,,Primarie
"FOCURI",primariafocuri@yahoo.com,IASI,,Primarie
"GOLAIESTI",primariagolaiesti@yahoo.com,IASI,,Primarie
"GORBAN",primariagorban@yahoo.com,IASI,,Primarie
"GRAJDURI",primar@primariagrajduri.ro,IASI,,Primarie
"GROPNITA",primaria_gropnita@email.ro,IASI,,Primarie
"GROZESTI",p_grozesti@yahoo.com,IASI,,Primarie
"HARMANESTI",primaria_harmanesti@yahoo.com,IASI,,Primarie
"HELESTENI",primariahelesteni@yahoo.com,IASI,,Primarie
"HOLBOCA",primariaholboca@yahoo.com,IASI,,Primarie
"HORLESTI",primariahorlesti@yahoo.com,IASI,,Primarie
"ION NECULCE",primaria_ionneculce2000@yahoo.com,IASI,,Primarie
"IPATELE",ipateleprimaria@yahoo.com,IASI,,Primarie
"LETCANI",primarialetcani@yahoo.co.uk,IASI,,Primarie
"LUNGANI",primaria_lungani@yahoo.com,IASI,,Primarie
"MADARJAC",primariamadarjac@yahoo.com,IASI,,Primarie
"MIRCESTI",primariamircesti@yahoo.com,IASI,,Primarie
"MIRONEASA",primaria_mironeasa@yahoo.com,IASI,,Primarie
"MIROSLAVA",secretar@primariamiroslava.ro,IASI,,Primarie
"MIROSLOVESTI",contactprimariamiroslovesti@yahoo.com,IASI,,Primarie
"MOGOSESTI",mogosestiprimaria@yahoo.com,IASI,,Primarie
"MOGOSESTI-SIRET",mogosesti_siret@yahoo.com,IASI,,Primarie
"MOSNA",primariemosna@yahoo.com,IASI,,Primarie
"MOVILENI",movileni_iasi@yahoo.com,IASI,,Primarie
"OTELENI",secretar@primariaoteleni.ro,IASI,,Primarie
"PLUGARI",primaria_plugari@yahoo.com,IASI,,Primarie
"PRISACANI",primaria_prisacani@yahoo.com,IASI,,Primarie
"PROBOTA",primariaprobota@yahoo.com,IASI,,Primarie
"RACHITENI",primariarachiteni@yahoo.com,IASI,,Primarie
"RADUCANENI",primariaraducaneni@yahoo.com,IASI,,Primarie
"REDIU",primariarediu.iasi@yahoo.com,IASI,,Primarie
"ROMANESTI",primariaromanesti@yahoo.com,IASI,,Primarie
"ROSCANI",primar@primariaroscani.ro,IASI,,Primarie
"RUGINOASA",ruginoasaprimaria@yahoo.com,IASI,,Primarie
"SCANTEIA",primar@primariascinteia.ro,IASI,,Primarie
"SCHEIA",primaria.scheia@yahoo.com,IASI,,Primarie
"SCHITU DUCA",primaria_schituduca@yahoo.com,IASI,,Primarie
"SCOBINTI",primaria_scobinti@yahoo.com,IASI,,Primarie
"SINESTI",sinestiprimaria@yahoo.com,IASI,,Primarie
"SIPOTE",primariasipote@yahoo.com,IASI,,Primarie
"SIRETEL",primaria-siretel@siretel.ro,IASI,,Primarie
"STOLNICENI PRAJESCU",primaria@stolniceni.ro,IASI,,Primarie
"STRUNGA",primaria_strunga@yahoo.com,IASI,,Primarie
"TANSA",cltansa@yahoo.com,IASI,,Primarie
"TATARUSI",primaria_tatarusi@yahoo.com,IASI,,Primarie
"TIBANESTI",primariatibanesti@email.ro,IASI,,Primarie
"TIGANASI",primaria_com_tiganasi@yahoo.com,IASI,,Primarie
"TODIRESTI",contact@primariatodiresti.ro,IASI,,Primarie
"TOMESTI",primaria_comunei_tomesti@yahoo.co.uk,IASI,,Primarie
"TRIFESTI",primaria_trifesti@yahoo.com,IASI,,Primarie
"TUTORA",primariatutora@yahoo.com,IASI,,Primarie
"UNGHENI",primariaungheniiasi@yahoo.com,IASI,,Primarie
"VALEA LUPULUI",primaria_valealupului@yahoo.com,IASI,,Primarie
"VALEA SEACA",contact@valeaseaca.ro,IASI,,Primarie
"VICTORIA",primariavictoria@yahoo.com,IASI,,Primarie
"VLADENI",primariavladeni@yahoo.com,IASI,,Primarie
"VOINESTI",primariavoinesti@yahoo.com,IASI,,Primarie
"BRAGADIRU",primariabragadiru@yahoo.com,ILFOV,,Primarie Oras
"BUFTEA",primariabuftea@primariabuftea.ro,ILFOV,,Primarie Oras
"CHITILA",primar@primariachitila.ro,ILFOV,,Primarie Oras
"MAGURELE",primaria@magurele.ro,ILFOV,,Primarie Oras
"OTOPENI",secretariat@otopeniro.ro,ILFOV,,Primarie Oras
"PANTELIMON",secretariat@primariapantelimon.ro,ILFOV,,Primarie Oras
"POPESTI LEORDENI",primar@ppl.ro,ILFOV,,Primarie Oras
"VOLUNTARI",primaria-voluntari@primaria-voluntari.ro,ILFOV,,Primarie Oras
"1 DECEMBRIE",primaria1dec@yahoo.com,ILFOV,,Primarie
"BALOTESTI",gulie.mariana@yahoo.com,ILFOV,,Primarie
"BERCENI",primaria_berceni@yahoo.com,ILFOV,,Primarie
"BRANESTI",primaria_branesti@yahoo.com,ILFOV,,Primarie
"CERNICA",primaria_cernica@yahoo.com,ILFOV,,Primarie
"CHIAJNA",registratura@primariachiajna.ro,ILFOV,,Primarie
"CIOLPANI",primaria.ciolpani@gmail.com,ILFOV,,Primarie
"CIOROGARLA",contact@primariaciorogarla.ro,ILFOV,,Primarie
"CLINCENI",primariaclinceni@yahoo.com,ILFOV,,Primarie
"COPACENI",primariacopaceni@yahoo.com,ILFOV,,Primarie
"CORBEANCA",secretar@primariacorbeanca.ro,ILFOV,,Primarie
"CORNETU",primariacornetu@yahoo.com,ILFOV,,Primarie
"DARASTI-ILFOV",primaria_darasti_ilfov@yahoo.com,ILFOV,,Primarie
"DASCALU",contact@comunadascalu.ro,ILFOV,,Primarie
"DOBROESTI",primariadobroiesti@gamail.com,ILFOV,,Primarie
"GANEASA",primaria_ganeasa@yahoo.com,ILFOV,,Primarie
"GLINA",primariaglina@yahoo.com,ILFOV,,Primarie
"GRADISTEA",gradistea2007@yahoo.com,ILFOV,,Primarie
"GRUIU",primariagruiu06@yahoo.com,ILFOV,,Primarie
"JILAVA",primaria_jilava@yahoo.com,ILFOV,,Primarie
"MOARA VLASIEI",dumitru_eugenia66@yahoo.com,ILFOV,,Primarie
"MOGOSOAIA",office@mogosoaia.ro,ILFOV,,Primarie
"NUCI",secretar@primarianuci.ro,ILFOV,,Primarie
"PETRACHIOAIA",primaria_petrachioaia@yahoo.com,ILFOV,,Primarie
"SNAGOV",primaria_snagov@yahoo.com,ILFOV,,Primarie
"STEFANESTII DE JOS",office@primariastefanesti.ro,ILFOV,,Primarie
"TUNARI",contact@primaria-tunari.ro,ILFOV,,Primarie
"VIDRA",primariavidra@yahoo.com,ILFOV,,Primarie
"BAIA MARE",doriana.nica@baiamarecity.ro,MARAMURES,,Primarie Municipiu
"SIGHETU MARMATIEI",primaria@primariasighet.ro,MARAMURES,,Primarie Municipiu
"BAIA SPRIE",primaria@baiasprie.ro,MARAMURES,,Primarie Oras
"BORSA",turismlaborsa@yahoo.com,MARAMURES,,Primarie Oras
"CAVNIC",primariacavnic@yahoo.com,MARAMURES,,Primarie Oras
"DRAGOMIRESTI",primaria.dragomiresti@yahoo.com,MARAMURES,,Primarie Oras
"SALISTEA DE SUS",primariasalistea@yahoo.com,MARAMURES,,Primarie Oras
"SEINI",primariaseini@yahoo.com,MARAMURES,,Primarie Oras
"SOMCUTA MARE",primaria.somcutamare@gmail.com,MARAMURES,,Primarie Oras
"TARGU LAPUS",primaria_tgl@yahoo.com,MARAMURES,,Primarie Oras
"TAUTII-MAGHERAUS",secretartautimm@yahoo.com,MARAMURES,,Primarie Oras
"ULMENI",consiliullocal_ulmeni@yahoo.com,MARAMURES,,Primarie Oras
"ARDUSAT",primaria@ardusat.ro,MARAMURES,,Primarie
"ARINIS",mariana.pacurar@yahoo.com,MARAMURES,,Primarie
"ASUAJU DE SUS",primaria.asuaj@yahoo.com,MARAMURES,,Primarie
"BAITA DE SUB CODRU",primaria_baita@yahoo.com,MARAMURES,,Primarie
"BAIUT",primariabaiut@yahoo.com,MARAMURES,,Primarie
"BARSANA",contabilitate.birsana@gmail.com,MARAMURES,,Primarie
"BASESTI",primaria_basesti@yahoo.com,MARAMURES,,Primarie
"BICAZ",tamasan.nicolae@yahoo.com,MARAMURES,,Primarie
"BISTRA",primariabistra@artelecom.net,MARAMURES,,Primarie
"BOCICOIU MARE",primariabocicoiumare@yahoo.com,MARAMURES,,Primarie
"BOGDAN VODA",primariabogdanvoda@yahoo.com,MARAMURES,,Primarie
"BOIU MARE",primaria_boiumare@yahoo.com,MARAMURES,,Primarie
"BOTIZA",comunabotiza@yahoo.com,MARAMURES,,Primarie
"BUDESTI",primariebudesti@yahoo.com,MARAMURES,,Primarie
"CALINESTI",primariacalinesti@yahoo.com,MARAMURES,,Primarie
"CAMPULUNG LA TISA",primariacampulunglatisa@yahoo.com,MARAMURES,,Primarie
"CERNESTI",cernestimm@comunacernesti.ro,MARAMURES,,Primarie
"CICARLAU",primariacicarlau@yahoo.com,MARAMURES,,Primarie
"COAS",primaria_coas@yahoo.com,MARAMURES,,Primarie
"COLTAU",primaria_coltau@yahoo.com,MARAMURES,,Primarie
"COPALNIC-MANASTUR",copalnicmanastur@yahoo.com,MARAMURES,,Primarie
"COROIENI",primariacoroieni@email.ro,MARAMURES,,Primarie
"CUPSENI",primariacupseni@yahoo.com,MARAMURES,,Primarie
"DESESTI",primar@primariadesesti.ro,MARAMURES,,Primarie
"DUMBRAVITA",primariadumbravita@yahoo.com,MARAMURES,,Primarie
"FARCASA",primaria@farcasa-mm.ro,MARAMURES,,Primarie
"GARDANI",primaria_gardani@yahoo.com,MARAMURES,,Primarie
"GIULESTI",ghvraja@gmail.com,MARAMURES,,Primarie
"GROSII TIBLESULUI",primariagt@clicknet.ro,MARAMURES,,Primarie
"IEUD",primardavid@yahoo.com,MARAMURES,,Primarie
"LAPUS",primarialapus@personal.ro,MARAMURES,,Primarie
"LEORDINA",primaria_leordina@yahoo.com,MARAMURES,,Primarie
"MIRESU MARE",primariamm@yahoo.com,MARAMURES,,Primarie
"MOISEI",moiseiprimaria@yahoo.com,MARAMURES,,Primarie
"OARTA DE JOS",primariaoarta@yahoo.com,MARAMURES,,Primarie
"OCNA SUGATAG",primaria@primariaocnasugatag.ro,MARAMURES,,Primarie
"ONCESTI",primaria_oncesti_maramures@yahoo.com,MARAMURES,,Primarie
"PETROVA",primariapetrova@yahoo.com,MARAMURES,,Primarie
"POIENILE DE SUB MUNTE",contact@poieni.ro,MARAMURES,,Primarie
"POIENILE IZEI",primariapoienileizei@yahoo.com,MARAMURES,,Primarie
"RECEA",primariarecea2000@yahoo.com,MARAMURES,,Primarie
"REMETEA CHIOARULUI",primariaremeteachioarului@yahoo.com,MARAMURES,,Primarie
"REMETI",primariaremeti@yahoo.com,MARAMURES,,Primarie
"REPEDEA",primariarcontact@primariarepedea.ro,MARAMURES,,Primarie
"RONA DE JOS",secretar@primariaronadejos.ro,MARAMURES,,Primarie
"RONA DE SUS",primaria_ronadesus@yahoo.com,MARAMURES,,Primarie
"RUSCOVA",primar@ruscova.ro,MARAMURES,,Primarie
"SACALASENI",primaria_sacalaseni@yahoo.com,MARAMURES,,Primarie
"SACEL",primaria_sacel@yahoo.com,MARAMURES,,Primarie
"SALSIG",primaria_salsig@yahoo.com,MARAMURES,,Primarie
"SAPANTA",p_sapanta@yahoo.com,MARAMURES,,Primarie
"SARASAU",primaria_sarasau2000@yahoo.com,MARAMURES,,Primarie
"SATULUNG",primariasatulung@yahoo.com,MARAMURES,,Primarie
"SISESTI",primariasisesti@yahoo.com,MARAMURES,,Primarie
"SUCIU DE SUS",vaprimaria_suciu@yahoo.com,MARAMURES,,Primarie
"VADU IZEI",vaduizeiprimaria@yahoo.com,MARAMURES,,Primarie
"VALEA CHIOARULUI",primaria_chioar@yahoo.com,MARAMURES,,Primarie
"VIMA MICA",primaria_primariavima@email.ro,MARAMURES,,Primarie
"VISEU DE JOS",primaria_viseu_de_jos@yahoo.com,MARAMURES,,Primarie
"DROBETA-TURNU SEVERIN",primaria@primariadrobeta.ro,MEHEDINTI,,Primarie Municipiu
"ORSOVA",primariaorsova@primariaorsova.ro,MEHEDINTI,,Primarie Municipiu
"BAIA DE ARAMA",primaria_bda@yahoo.com,MEHEDINTI,,Primarie Oras
"STREHAIA",primariastrehaia@yahoo.com,MEHEDINTI,,Primarie Oras
"VANJU MARE",primariavanjumare@yahoo.com,MEHEDINTI,,Primarie Oras
"BACLES",clbicles@sejmh.ro,MEHEDINTI,,Primarie
"BALA",clbala@sejmh.ro,MEHEDINTI,,Primarie
"BALACITA",clbalacita@sejmh.ro,MEHEDINTI,,Primarie
"BALTA",clbalta@sejmh.ro,MEHEDINTI,,Primarie
"BALVANESTI",clbalvanesti@sejmh.ro,MEHEDINTI,,Primarie
"BRANISTEA",clbranistea@sejmh.ro,MEHEDINTI,,Primarie
"BREZNITA-MOTRU",clbreznitamotru@sejmh.ro,MEHEDINTI,,Primarie
"BREZNITA-OCOL",clbreznita@sejmh.ro,MEHEDINTI,,Primarie
"BROSTENI",clbrosteni@sejmh.ro,MEHEDINTI,,Primarie
"BURILA MARE",clburila@sejmh.ro,MEHEDINTI,,Primarie
"BUTOIESTI",clbutoiesti@sejmh.ro,MEHEDINTI,,Primarie
"CAZANESTI",clcazanesti@sejmh.ro,MEHEDINTI,,Primarie
"CIRESU",clciresu@sejmh.ro,MEHEDINTI,,Primarie
"CORCOVA",clcorcova@sejmh.ro,MEHEDINTI,,Primarie
"CORLATEL",clcorlatel@sejmh.ro,MEHEDINTI,,Primarie
"CUJMIR",clcujmir@sejmh.ro,MEHEDINTI,,Primarie
"DARVARI",cldirvari@sejmh.ro,MEHEDINTI,,Primarie
"DEVESEL",cldevesel@sejmh.ro,MEHEDINTI,,Primarie
"DUBOVA",cldubova@sejmh.ro,MEHEDINTI,,Primarie
"DUMBRAVA",primaria.dumbrava@yahoo.com,MEHEDINTI,,Primarie
"ESELNITA",cleselnita@sejmh.ro,MEHEDINTI,,Primarie
"FLORESTI",clfloresti@sejmh.ro,MEHEDINTI,,Primarie
"GARLA MARE",clgirlamare@sejmh.ro,MEHEDINTI,,Primarie
"GODEANU",clgodeanu@sejmh.ro,MEHEDINTI,,Primarie
"GOGOSU",clgogosu@sejmh.ro,MEHEDINTI,,Primarie
"GRECI",clgreci@sejmh.ro,MEHEDINTI,,Primarie
"GROZESTI",clgrozesti@sejmh.ro,MEHEDINTI,,Primarie
"GRUIA",clgruia@sejmh.ro,MEHEDINTI,,Primarie
"HINOVA",clhinova@sejmh.ro,MEHEDINTI,,Primarie
"HUSNICIOARA",clhusnicioara@sejmh.ro,MEHEDINTI,,Primarie
"ILOVAT",clilovat@sejmh.ro,MEHEDINTI,,Primarie
"ILOVITA",conslocalilovita@artelecom.net,MEHEDINTI,,Primarie
"ISVERNA",clisverna@sejmh.ro,MEHEDINTI,,Primarie
"IZVORU BARZII",clizvorul@sejmh.ro,MEHEDINTI,,Primarie
"JIANA",cljiana@sejmh.ro,MEHEDINTI,,Primarie
"LIVEZILE",cllivezile@sejmh.ro,MEHEDINTI,,Primarie
"MALOVAT",clmalovat@sejmh.ro,MEHEDINTI,,Primarie
"OBARSIA DE CAMP",clobarsia@sejmh.ro,MEHEDINTI,,Primarie
"OBARSIA-CLOSANI",gmotea@yahoo.com,MEHEDINTI,,Primarie
"OPRISOR",cloprisor@sejmh.ro,MEHEDINTI,,Primarie
"PADINA",clpadina@sejmh.ro,MEHEDINTI,,Primarie
"PATULELE",cl_patulele@yahoo.com,MEHEDINTI,,Primarie
"PODENI",clpodeni@sejmh.ro,MEHEDINTI,,Primarie
"PONOARELE",primariaponoarele@yahoo.com,MEHEDINTI,,Primarie
"POROINA MARE",clporoina@sejmh.ro,MEHEDINTI,,Primarie
"PRISTOL",clpristol@sejmh.ro,MEHEDINTI,,Primarie
"PRUNISOR",primarieprunisor@yahoo.com,MEHEDINTI,,Primarie
"PUNGHINA",clpunghina@sejmh.ro,MEHEDINTI,,Primarie
"ROGOVA",clrogova@sejmh.ro,MEHEDINTI,,Primarie
"SALCIA",pantelimongelu@yahoo.com,MEHEDINTI,,Primarie
"SIMIAN",clsimian@sejmh.ro,MEHEDINTI,,Primarie
"SISESTI",primariasisestimh@yahoo.com,MEHEDINTI,,Primarie
"SOVARNA",clsovarna@sejmh.ro,MEHEDINTI,,Primarie
"STANGACEAUA",clstangaceaua@sejmh.ro,MEHEDINTI,,Primarie
"SVINITA",primariasvinita@yahoo.com,MEHEDINTI,,Primarie
"TAMNA",cltimna@sejmh.ro,MEHEDINTI,,Primarie
"VANATORI",clvinatori@sejmh.ro,MEHEDINTI,,Primarie
"VANJULET",clvanjulet@sejmh.ro,MEHEDINTI,,Primarie
"VLADAIA",clvladaia@sejmh.ro,MEHEDINTI,,Primarie
"VOLOIAC",primariavoloiac@yahoo.com,MEHEDINTI,,Primarie
"VRATA",clvrata@sejmh.ro,MEHEDINTI,,Primarie
"TARGU MURES",tgmures@cjmures.ro,MURES,,Primarie Municipiu
"REGHIN",reghin@cjmures.ro,MURES,,Primarie Municipiu
"SIGHISOARA",sighisoara@cjmures.ro,MURES,,Primarie Municipiu
"TARNAVENI",tirnaveni@cjmures.ro,MURES,,Primarie Municipiu
"IERNUT",iernut@cjmures.ro,MURES,,Primarie Oras
"LUDUS",ludus@cjmures.ro,MURES,,Primarie Oras
"MIERCUREA NIRAJULUI",mniraj@cjmures.ro,MURES,,Primarie Oras
"SANGEORGIU DE PADURE",sgpadure@cjmures.ro,MURES,,Primarie Oras
"SARMASU",sarmasu@cjmures.ro,MURES,,Primarie Oras
"SOVATA",sovata@cjmures.ro,MURES,,Primarie Oras
"UNGHENI",ungheni@cjmures.ro,MURES,,Primarie Oras
"ACATARI",acatari@cjmures.ro,MURES,,Primarie
"ADAMUS",adamus@cjmures.ro,MURES,,Primarie
"ALBESTI",albesti@cjmures.ro,MURES,,Primarie
"ALUNIS",alunis@cjmures.ro,MURES,,Primarie
"APOLD",apold@cjmures.ro,MURES,,Primarie
"ATINTIS",atintis@cjmures.ro,MURES,,Primarie
"BAGACIU",bagaciu@cjmures.ro,MURES,,Primarie
"BAHNEA",bahnea@cjmures.ro,MURES,,Primarie
"BALA",bala@cjmures.ro,MURES,,Primarie
"BALAUSERI",balauseri@cjmures.ro,MURES,,Primarie
"BAND",band@cjmures.ro,MURES,,Primarie
"BATOS",batos@cjmures.ro,MURES,,Primarie
"BEICA DE JOS",beica@cjmures.ro,MURES,,Primarie
"BERENI",bereni@cjmures.ro,MURES,,Primarie
"BICHIS",bichis@cjmures.ro,MURES,,Primarie
"BOGATA",bogata@cjmures.ro,MURES,,Primarie
"BRANCOVENESTI",brincovenesti@cjmures.ro,MURES,,Primarie
"BREAZA",breaza@cjmures.ro,MURES,,Primarie
"CEUASU DE CAMPIE",ceuasu@cjmures.ro,MURES,,Primarie
"CHETANI",chetani@cjmures.ro,MURES,,Primarie
"CHIBED",chibed@cjmures.ro,MURES,,Primarie
"CHIHERU DE JOS",chiheru@cjmures.ro,MURES,,Primarie
"COROISANMARTIN",coroisinmartin@cjmures.ro,MURES,,Primarie
"CORUNCA",corunca@cjmures.ro,MURES,,Primarie
"COZMA",cozma@cjmures.ro,MURES,,Primarie
"CRACIUNESTI",craciunesti@cjmures.ro,MURES,,Primarie
"CRAIESTI",craiesti@cjmures.ro,MURES,,Primarie
"CRISTESTI",cristesti@cjmures.ro,MURES,,Primarie
"CUCERDEA",cucerdea@cjmures.ro,MURES,,Primarie
"CUCI",cuci@cjmures.ro,MURES,,Primarie
"DANES",danes@cjmures.ro,MURES,,Primarie
"DEDA",deda@cjmures.ro,MURES,,Primarie
"EREMITU",eremitu@cjmures.ro,MURES,,Primarie
"ERNEI",ernei@cjmures.ro,MURES,,Primarie
"FANTANELE",fintinele@cjmures.ro,MURES,,Primarie
"FARAGAU",faragau@cjmures.ro,MURES,,Primarie
"GALESTI",galesti@cjmures.ro,MURES,,Primarie
"GANESTI",ganesti@cjmures.ro,MURES,,Primarie
"GHEORGHE DOJA",ghdoja@cjmures.ro,MURES,,Primarie
"GHINDARI",ghindari@cjmures.ro,MURES,,Primarie
"GLODENI",glodeni@cjmures.ro,MURES,,Primarie
"GORNESTI",gornesti@cjmures.ro,MURES,,Primarie
"GREBENISU DE CAMPIE",grebenisu@cjmures.ro,MURES,,Primarie
"GURGHIU",gurghiu@cjmures.ro,MURES,,Primarie
"HODAC",hodac@cjmures.ro,MURES,,Primarie
"HODOSA",hodosa@cjmures.ro,MURES,,Primarie
"IBANESTI",ibanesti@cjmures.ro,MURES,,Primarie
"ICLANZEL",iclanzel@cjmures.ro,MURES,,Primarie
"IDECIU DE JOS",ideciu@cjmures.ro,MURES,,Primarie
"LIVEZENI",livezeni@cjmures.ro,MURES,,Primarie
"LUNCA",lunca@cjmures.ro,MURES,,Primarie
"LUNCA BRADULUI",lb@cjmures.ro,MURES,,Primarie
"MADARAS",madaras@cjmures.ro,MURES,,Primarie
"MAGHERANI",magherani@cjmures.ro,MURES,,Primarie
"MICA",mica@cjmures.ro,MURES,,Primarie
"MIHESU DE CAMPIE",mihesu@cjmures.ro,MURES,,Primarie
"NADES",nades@cjmures.ro,MURES,,Primarie
"NEAUA",neaua@cjmures.ro,MURES,,Primarie
"OGRA",ogra@cjmures.ro,MURES,,Primarie
"PANET",panet@cjmures.ro,MURES,,Primarie
"PAPIU ILARIAN",papiu@cjmures.ro,MURES,,Primarie
"PASARENI",pasareni@cjmures.ro,MURES,,Primarie
"PETELEA",petelea@cjmures.ro,MURES,,Primarie
"POGACEAUA",pogaceaua@cjmures.ro,MURES,,Primarie
"RASTOLITA",rastolita@cjmures.ro,MURES,,Primarie
"RICIU",riciu@cjmures.ro,MURES,,Primarie
"RUSII-MUNTI",rusiimunti@cjmures.ro,MURES,,Primarie
"SANCRAIU DE MURES",sincraims@cjmures.ro,MURES,,Primarie
"SANGEORGIU DE MURES",singmures@cjmures.ro,MURES,,Primarie
"SANGER",singer@cjmures.ro,MURES,,Primarie
"SANPAUL",sinpaul@cjmures.ro,MURES,,Primarie
"SANPETRU DE CAMPIE",sinpetru@cjmures.ro,MURES,,Primarie
"SANTANA DE MURES",sintana@cjmures.ro,MURES,,Primarie
"SARATENI",sarateni@cjmures.ro,MURES,,Primarie
"SASCHIZ",saschiz@cjmures.ro,MURES,,Primarie
"SAULIA",saulia@cjmures.ro,MURES,,Primarie
"SINCAI",sincai@cjmures.ro,MURES,,Primarie
"SOLOVASTRU",solovastru@cjmures.ro,MURES,,Primarie
