Nume,Email,Judet,Telefon,Tip
"BILIESTI",contact@primariabiliesti.ro,JUDETUL VRANCEA,,Primarie
"BARNOVA",contact@primariabirnova.ro,JUDETUL IASI,,Primarie
"CAMPURI",contact@primariacimpuri.ro,JUDETUL VRANCEA,,Primarie
"CIOROGARLA",contact@primariaciorogarla.ro,JUDETUL ILFOV,,Primarie
"COGEALAC",contact@primariacogealac.ro,JUDETUL CONSTANTA,,Primarie
"CONTESTI",contact@primariacontesti.ro,JUDETUL DAMBOVITA,,Primarie
"EPURENI",contact@primariaepureni.ro,JUDETUL VASLUI,,Primarie
"FETESTI",contact@primariafetesti.ro,JUDETUL IALOMITA,,Primarie
"HEMEIUS",contact@primariahemeius.ro,JUDETUL BACAU,,Primarie
"LELESE",contact@primarialelese.ro,JUDETUL HUNEDOARA,,Primarie
"LUGOJ",contact@primarialugoj.ro,JUDETUL TIMIS,,Primarie
" MORENI",contact@primariamoreni.ro,JUDETUL DAMBOVITA,,Primarie
"PASCANI",contact@primariapascani.ro,JUDETUL IASI,,Primarie
"RUPEA",contact@primariarupea.ro,JUDETUL BRASOV,,Primarie
"TODIRESTI",contact@primariatodiresti.ro,JUDETUL IASI,,Primarie
"RAFAILA",contact@rafaila.ro,JUDETUL VASLUI,,Primarie
"VALEA SEACA",contact@valeaseaca.ro,JUDETUL IASI,,Primarie
"MIROSLOVESTI",contactprimariamiroslovesti@yahoo.com,JUDETUL IASI,,Primarie
"BACAU",contactprimarie@primariabacau.ro,JUDETUL BACAU,,Primarie
"COPALNIC-MANASTUR",copalnicmanastur@yahoo.com,JUDETUL MARAMURES,,Primarie
"ORASU NOU",corasunou@yahoo.com,JUDETUL SATU MARE,,Primarie
"CORBASCA",corbasca@judetbacau.ro,JUDETUL BACAU,,Primarie
"CORNATELU",cornateluprimaria@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"CORNESTI",cornesti@cjd.ro,JUDETUL DAMBOVITA,,Primarie
"COROISANMARTIN",coroisinmartin@cjmures.ro,JUDETUL MURES,,Primarie
"CORUNCA",corunca@cjmures.ro,JUDETUL MURES,,Primarie
"COSOVENI",cosoveni@cjdolj.ro,JUDETUL DOLJ,,Primarie
"COSTULENI",costulenisecretar@yahoo.com,JUDETUL IASI,,Primarie
"COSULA",cosulap@yahoo.com,JUDETUL BOTOSANI,,Primarie
"COTOFENII DIN DOS",cotofenii_din_dos@cjdolj.ro,JUDETUL DOLJ,,Primarie
"COTOFENII DIN FATA",cotofenii_din_fata@cjdolj.ro,JUDETUL DOLJ,,Primarie
"COZMA",cozma@cjmures.ro,JUDETUL MURES,,Primarie
"PIETROASA",cpietroasa@yahoo.com,JUDETUL TIMIS,,Primarie
"CRACIUNESTI",craciunesti@cjmures.ro,JUDETUL MURES,,Primarie
"CRAIESTI",craiesti@cjmures.ro,JUDETUL MURES,,Primarie
"CRANGURILE",crangurile@cjd.ro,JUDETUL DAMBOVITA,,Primarie
"CRICAU",cricauprimaria@yahoo.com,JUDETUL ALBA,,Primarie
"TAGA",crinamoga@yahoo.com,JUDETUL CLUJ,,Primarie
"CRISTESTI",cristesti@cjmures.ro,JUDETUL MURES,,Primarie
"CIOHORANI",cristianalbu_2007@yahoo.com,JUDETUL IASI,,Primarie
"CRIZBAV",crizbav@judbrasov.ro,JUDETUL BRASOV,,Primarie
"MADARAS",csikmadaras@gmail.com,JUDETUL HARGHITA,,Primarie
"CUCERDEA",cucerdea@cjmures.ro,JUDETUL MURES,,Primarie
"CUCI",cuci@cjmures.ro,JUDETUL MURES,,Primarie
"CUZDRIOARA",cuzdrioaraadm@yahoo.com,JUDETUL CLUJ,,Primarie
"CRAIOVA",cv22primaria@cjdolj.ro,JUDETUL DOLJ,,Primarie
"COSTESTII DIN VALE",d.primariacostestivale@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"DABULENI",dabuleni@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DAESTI",daesti@onix.ro,JUDETUL VALCEA,,Primarie
"DAIA ROMANA",daiaprimaria@yahoo.com,JUDETUL ALBA,,Primarie
"DANES",danes@cjmures.ro,JUDETUL MURES,,Primarie
"DANETI",daneti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DEDA",deda@cjmures.ro,JUDETUL MURES,,Primarie
"DESA",desa@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DICULESTI",diculestiprimarie@yahoo.com,JUDETUL VALCEA,,Primarie
"DIOSTI",diosti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"Tulcea",directorcabinet@prefecturatulcea.ro,Tulcea,,Prefectura
"DOBRESTI",dobresti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DOBROTESTI",dobrotesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DOICESTI",doicesti@cjd.ro,JUDETUL DAMBOVITA,,Primarie
"BAIA MARE",doriana.nica@baiamarecity.ro,JUDETUL MARAMURES,,Primarie
"DRAGOESTI",dragoesti@yahoo.com,JUDETUL IALOMITA,,Primarie
"DRAGOMIRESTI",dragomiresti.neamt@yahoo.com,JUDETUL NEAMT,,Primarie
"DRAGOS VODA",dragosvoda@dtc.ro,JUDETUL CALARASI,,Primarie
"DRAGOTESTI",dragotesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DRAGUSENI",draguseni_primaria@yahoo.com,JUDETUL BOTOSANI,,Primarie
"DRAJNA",drajna@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"DRANIC",dranic@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GAL",drumuliancului@gmail.com,,,GAL
"DUDESTI",dudestibraila@yahoo.com,JUDETUL BRAILA,,Primarie
"DUMBRAVESTI",dumbravesti@yahoo.com,JUDETUL PRAHOVA,,Primarie
"DUMESTI",dumestivs.primarie@yahoo.co.uk,JUDETUL VASLUI,,Primarie
"MOARA VLASIEI",dumitru_eugenia66@yahoo.com,JUDETUL ILFOV,,Primarie
"Botoșani",email@prefecturabotosani.ro,Botoșani,,Prefectura
"EFTIMIE MURGU",emurguprimar@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"ERBICENI",erbiceniprimaria@yahoo.com,JUDETUL IASI,,Primarie
"EREMITU",eremitu@cjmures.ro,JUDETUL MURES,,Primarie
"ERNEI",ernei@cjmures.ro,JUDETUL MURES,,Primarie
"ESTELNIC",esztelnek@consloc.ro,JUDETUL COVASNA,,Primarie
"FARAGAU",faragau@cjmures.ro,JUDETUL MURES,,Primarie
"FARAOANI",faraoani@judetbacau.ro,JUDETUL BACAU,,Primarie
"FARCAS",farcas@cjdolj.ro,JUDETUL DOLJ,,Primarie
"FIENI",fieni.primaria@gmail.com,JUDETUL DAMBOVITA,,Primarie
"FILIASI",filiasi@cjdolj.ro,JUDETUL DOLJ,,Primarie
"FANTANELE",fintinele@cjmures.ro,JUDETUL MURES,,Primarie
"APAHIDA",fionel_apahida@yahoo.com,JUDETUL CLUJ,,Primarie
"FLORESTI",floresti_primaria@yahoo.com,JUDETUL PRAHOVA,,Primarie
"FRANCESTI",francestiprimaria@yahoo.com,JUDETUL VALCEA,,Primarie
"FRATA",frata_primarie@yahoo.com,JUDETUL CLUJ,,Primarie
"FRUMOASA",frumoasahr@yahoo.com,JUDETUL HARGHITA,,Primarie
"FRUMOSU",frumosuprimaria@yahoo.com,JUDETUL SUCEAVA,,Primarie
"FULGA",fulga@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"VULTURU",gabrielababalic@yahoo.com,JUDETUL CONSTANTA,,Primarie
"GAICEANA",gaiceana@yahoo.com,JUDETUL BACAU,,Primarie
"GAL",gal.horezu@gmail.com,,,GAL
"GAL",galcetateatamasidava@gmail.com,,,GAL
"GAL",galcodrumoma@gmail.com,,,GAL
"GAL",galconfluentemoldave@gmail.com,,,GAL
"GALESTI",galesti@cjmures.ro,JUDETUL MURES,,Primarie
"GALICEA MARE",galicea_mare@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GALICIUICA",galiciuica@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GAL",galluncamuresuluidejos@yahoo.ro,,,GAL
"GAL",galmunteleses@yahoo.com,,,GAL
"GAL",galvaleatrotusuluibacau@gmail.com,,,GAL
"GANEASA",ganeasa@yahoo.com,JUDETUL OLT,,Primarie
"GANESTI",ganesti@cjmures.ro,JUDETUL MURES,,Primarie
"GINGIOVA",gangiova@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GHELINTA",gelence_tanacs@yahoo.com,JUDETUL COVASNA,,Primarie
"SANMARTIN",gergelyaniko@citromail.hu,JUDETUL HARGHITA,,Primarie
"GHEORGHE DOJA",ghdoja@cjmures.ro,JUDETUL MURES,,Primarie
"GHERCESTI",ghercesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GHIDICI",ghidici@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MEHADICA",ghimboasa@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"GHINDARESTI",ghindaresti_pri@yahoo.com,JUDETUL CONSTANTA,,Primarie
"GHINDARI",ghindari@cjmures.ro,JUDETUL MURES,,Primarie
"GHINDENI",ghindeni@cjdolj.ro,JUDETUL DOLJ,,Primarie
"Iași",ghiseu.unic@icc.ro,Iași,,Consiliu Judetean
"GIULESTI",ghvraja@gmail.com,JUDETUL MARAMURES,,Primarie
"GIGHERA",gighera@cjdolj.ro,JUDETUL DOLJ,,Primarie
"VINTILEASCA",ginabacioiu@yahoo.com,JUDETUL VRANCEA,,Primarie
"GIUBEGA",giubega@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GIURGITA",giurgita@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GLODENI",glodeni@cjmures.ro,JUDETUL MURES,,Primarie
"GLOGOVA",glogovaprimaria@yahoo.com,JUDETUL GORJ,,Primarie
"OBARSIA-CLOSANI",gmotea@yahoo.com,JUDETUL MEHEDINTI,,Primarie
"GOGOSU",gogosu@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GOICEA",goicea@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GOIESTI",goiesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GORNESTI",gornesti@cjmures.ro,JUDETUL MURES,,Primarie
"GORNET",gornet@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"GURA PADINII",gprimarie@yahoo.com,JUDETUL OLT,,Primarie
"GRADINILE",gradinileprimaria@yahoo.com,JUDETUL OLT,,Primarie
"GRADISTEA",gradistea2007@yahoo.com,JUDETUL ILFOV,,Primarie
"GRAMESTI",gramesti_info@yahoo.com,JUDETUL SUCEAVA,,Primarie
"GRATIA",gratiaprim@yahoo.com,JUDETUL TELEORMAN,,Primarie
"GREBENISU DE CAMPIE",grebenisu@cjmures.ro,JUDETUL MURES,,Primarie
"GRECESTI",grecesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"GURA RAULUI",gudac_durla@yahoo.fr,JUDETUL SIBIU,,Primarie
"BALOTESTI",gulie.mariana@yahoo.com,JUDETUL ILFOV,,Primarie
"GURA VITIOAREI",guravitioarei@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"GURGHIU",gurghiu@cjmures.ro,JUDETUL MURES,,Primarie
"HARMAN",harman@brasovia.ro,JUDETUL BRASOV,,Primarie
"HAVARNA",havarnabotosani@yahoo.com,JUDETUL BOTOSANI,,Primarie
"HARTIESTI",hepenetgabi@yahoo.com,JUDETUL ARGES,,Primarie
"CICEU",hivatal@csikcsicso.ro,JUDETUL HARGHITA,,Primarie
"HOCENI",hoceniprimaria@yahoo.com,JUDETUL VASLUI,,Primarie
"HODAC",hodac@cjmures.ro,JUDETUL MURES,,Primarie
"HODOSA",hodosa@cjmures.ro,JUDETUL MURES,,Primarie
"HORIA",horiaprimaria@yahoo.com,JUDETUL TULCEA,,Primarie
"HORODNIC DE SUS",horodnicdesus@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IACOBENI",iacobeniprimaria@yahoo.com,JUDETUL SIBIU,,Primarie
"IBANESTI",ibanesti@cjmures.ro,JUDETUL MURES,,Primarie
"ICLANZEL",iclanzel@cjmures.ro,JUDETUL MURES,,Primarie
"IDECIU DE JOS",ideciu@cjmures.ro,JUDETUL MURES,,Primarie
"IERNUT",iernut@cjmures.ro,JUDETUL MURES,,Primarie
"ILIENI",ilieni@cosys.ro,JUDETUL COVASNA,,Primarie
"TALMACIU",iliesoima@gmail.com,JUDETUL SIBIU,,Primarie
"Harghita",info@judetulharghita.ro,Harghita,,Consiliu Judetean
"NEGRENI",info@primarianegreni.ro,JUDETUL CLUJ,,Primarie
"PUCIOASA",info@primpuc.ro,JUDETUL DAMBOVITA,,Primarie
"SIMAND",info@simand.org,JUDETUL ARAD,,Primarie
"SANGEORZ-BAI",info@singeorz-bai.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"PIATRA NEAMT",infopn@primariapn.ro,JUDETUL NEAMT,,Primarie
"Bistrita Năsăud",inform_publice@prefecturabn.ro,Bistrita Năsăud,,Prefectura
"BARLAD",informatica@primariabarlad.ro,JUDETUL VASLUI,,Primarie
"IASI",informatii@primaria-iasi.ro,JUDETUL IASI,,Primarie
"SIRET",informatii@siretromania.ro,JUDETUL SUCEAVA,,Primarie
"Brăila",informatiipublice@prefecturabraila.ro,Brăila,,Prefectura
"Sibiu",institutiaprefectului@prefecturasibiu.ro,Sibiu,,Prefectura
"MICA",integrare_mica@yahoo.com,JUDETUL CLUJ,,Primarie
"INTORSURA",intorsura@cjdolj.ro,JUDETUL DOLJ,,Primarie
"Argeș",ionelvoica@yahoo.com,Argeș,,Consiliu Judetean
"IPATELE",ipateleprimaria@yahoo.com,JUDETUL IASI,,Primarie
"ISALNITA",isalnita@cjdolj.ro,JUDETUL DOLJ,,Primarie
"SUSENI",iulica.din@suseni.cjarges.ro,JUDETUL ARGES,,Primarie
"IVANESTI",ivanesti_vs@yahoo.com,JUDETUL VASLUI,,Primarie
"IZVOARE",izvoare@cjdolj.ro,JUDETUL DOLJ,,Primarie
"IZVOARELE",izvoarele@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"IZVORU CRISULUI",izvorucrisului@hotmail.com,JUDETUL CLUJ,,Primarie
"MERENI",jancso2002@yahoo.com,JUDETUL COVASNA,,Primarie
"JILAVELE",jilavele@yahoo.com,JUDETUL IALOMITA,,Primarie
"Sibiu",judet@cjsibiu.ro,Sibiu,,Consiliu Judetean
"JUGURENI",jugureni@europrahova.ro,JUDETUL PRAHOVA,,Primarie
"HAGHIG",juridic@primariahaghig.ro,JUDETUL COVASNA,,Primarie
"POGONESTI",juris_best@yahoo.com,JUDETUL VASLUI,,Primarie
"BAILE TUSNAD",klarabodo@yahoo.com,JUDETUL HARGHITA,,Primarie
"LUNCA BRADULUI",lb@cjmures.ro,JUDETUL MURES,,Primarie
"LEHLIU",lehliusat@yahoo.com,JUDETUL CALARASI,,Primarie
"LENAUHEIM",lenauheim@mail.dnttm.ro,JUDETUL TIMIS,,Primarie
"LETCA NOUA",letcanouaprimaria@yahoo.com,JUDETUL GIURGIU,,Primarie
"LEU",leu@cjdolj.ro,JUDETUL DOLJ,,Primarie
"PECICA",lex.pecica@upcmail.ro,JUDETUL ARAD,,Primarie
"LIPANESTI",lipanesti@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"LIPOVU",lipovu@cjdolj.ro,JUDETUL DOLJ,,Primarie
"LISA",lissa_tr@yahoo.com,JUDETUL TELEORMAN,,Primarie
"PURANI",litageta@yahoo.com,JUDETUL TELEORMAN,,Primarie
"LITENI",litenisv@rdslink.ro,JUDETUL SUCEAVA,,Primarie
"LIVEZENI",livezeni@cjmures.ro,JUDETUL MURES,,Primarie
"LUETA",loveteiph@yahoo.com,JUDETUL HARGHITA,,Primarie
"LUDUS",ludus@cjmures.ro,JUDETUL MURES,,Primarie
"LUNCA",lunca@cjmures.ro,JUDETUL MURES,,Primarie
"LUNCA CERNII DE JOS",lunca_cernii@rds.ro,JUDETUL HUNEDOARA,,Primarie
"LUNGULETU",lunguletu_primaria@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"LUPAC",lupacprimarie@personal.ro,JUDETUL CARAS-SEVERIN,,Primarie
"LUPENI",luprim@electronnet.ro,JUDETUL HARGHITA,,Primarie
"MACESU DE JOS",macesu_de_jos@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MACESU DE SUS",macesu_de_sus@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MADARAS",madaras@cjmures.ro,JUDETUL MURES,,Primarie
"MAGHERANI",magherani@cjmures.ro,JUDETUL MURES,,Primarie
"MAGLAVIT",maglavit@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MAGURA",maguraprimarie@yahoo.com,JUDETUL BUZAU,,Primarie
"MAGURELE",magurele@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"MAGURENI",magureni@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"GALATI",mail@primaria.galati.ro,JUDETUL GALATI,,Primarie
"MOACSA",makpolghiv@hotmail.com,JUDETUL COVASNA,,Primarie
"MALNAS",malnas2004@yahoo.com,JUDETUL COVASNA,,Primarie
"MALU MARE",malu_mare@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MANASTIREA HUMORULUI",manastirea_humorului@yahoo.com,JUDETUL SUCEAVA,,Primarie
"MANASTIREA",manastirea_primaria@yahoo.com,JUDETUL CALARASI,,Primarie
"MANASTIREA CASIN",manastireacasin@tim.ro,JUDETUL BACAU,,Primarie
"MANECIU",maneciu@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"MARGINEA",margineaprimaria@yahoo.com,JUDETUL SUCEAVA,,Primarie
"ARINIS",mariana.pacurar@yahoo.com,JUDETUL MARAMURES,,Primarie
"SERCAIA",mariana.spiridon@primariasercaia.ro,JUDETUL BRASOV,,Primarie
"ALIMPESTI",mariananegreanu@gmail.com,JUDETUL GORJ,,Primarie
"MARISELU",mariselu@gmail.com,JUDETUL BISTRITA-NASAUD,,Primarie
"MARISEL",mariselului@yahoo.com,JUDETUL CLUJ,,Primarie
"FALTICENI",massmedia@falticeni.ro,JUDETUL SUCEAVA,,Primarie
"MASTACANI",mastacaniprimarie@yahoo.com,JUDETUL GALATI,,Primarie
"MATASARI",matasariprimaria@yahoo.com,JUDETUL GORJ,,Primarie
"TURCENI",mciobanu75@yahoo.com,JUDETUL GORJ,,Primarie
"MELINESTI",melinesti@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MESESENII DE JOS",meseseni@gmail.com,JUDETUL SALAJ,,Primarie
"MICA",mica@cjmures.ro,JUDETUL MURES,,Primarie
"ALBENI",mica_liliana@yahoo.com,JUDETUL GORJ,,Primarie
"MICESTII DE CAMPIE",micestiidecampie@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"MIHALASENI",mihalaseniprimaria@yahoo.com,JUDETUL BOTOSANI,,Primarie
"MIHESU DE CAMPIE",mihesu@cjmures.ro,JUDETUL MURES,,Primarie
"MARSANI",mirsani@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MISCHII",mischii@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MITOC",mitoboto@yahoo.com,JUDETUL BOTOSANI,,Primarie
"MIZIL",mizil@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"MIERCUREA NIRAJULUI",mniraj@cjmures.ro,JUDETUL MURES,,Primarie
"MOGOSESTI-SIRET",mogosesti_siret@yahoo.com,JUDETUL IASI,,Primarie
"MOGOSESTI",mogosestiprimaria@yahoo.com,JUDETUL IASI,,Primarie
"MOISEI",moiseiprimaria@yahoo.com,JUDETUL MARAMURES,,Primarie
"MOSTENI",mosteni_tr@yahoo.com,JUDETUL TELEORMAN,,Primarie
"MOTATEI",motatei@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MOVILENI",movileni_iasi@yahoo.com,JUDETUL IASI,,Primarie
"MURGASI",murgasi@cjdolj.ro,JUDETUL DOLJ,,Primarie
"MUSATESTI",musatesti_primarie@yahoo.com,JUDETUL ARGES,,Primarie
"MUSENITA",musenita_primarie@yahoo.com,JUDETUL SUCEAVA,,Primarie
"NADES",nades@cjmures.ro,JUDETUL MURES,,Primarie
"NADRAG",nadrag@primarianadrag.ro,JUDETUL TIMIS,,Primarie
"NEAUA",neaua@cjmures.ro,JUDETUL MURES,,Primarie
"NEGOI",negoi@cjdolj.ro,JUDETUL DOLJ,,Primarie
"NICOLAE BALCESCU",nic_balcescu@yahoo.com,JUDETUL VALCEA,,Primarie
"ADANCATA",nicolaemarian.tatu@yahoo.com,JUDETUL IALOMITA,,Primarie
"VALEA LUNGA",niconic65@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"NUCET",nucet@cjd.ro,JUDETUL DAMBOVITA,,Primarie
"OBREJA",obrejaprimarie@gmail.com,JUDETUL CARAS-SEVERIN,,Primarie
"OCNELE MARI",oc_mari@onix.ro,JUDETUL VALCEA,,Primarie
"ODOBESTI",odobesti_bc@yahoo.com,JUDETUL BACAU,,Primarie
"AIUD",office@aiud.ro,JUDETUL ALBA,,Primarie
"ALBA IULIA",office@apulum.ro,JUDETUL ALBA,,Primarie
"Salaj",office@cjsaj.ro,Salaj,,Consiliu Judetean
"Satu Mare",office@cjsm.ro,Satu Mare,,Consiliu Judetean
"Tulcea",office@cjtulcea.ro,Tulcea,,Consiliu Judetean
"CRAIDOROLT",office@craidorolt.ro,JUDETUL SATU MARE,,Primarie
"DANESTI",office@danfalva.ro,JUDETUL HARGHITA,,Primarie
"GAL",office@g10.ro,,,GAL
"REMETEA",office@gyergyoremete.ro,JUDETUL HARGHITA,,Primarie
"CRISTURU SECUIESC",office@keresztur.ro,JUDETUL HARGHITA,,Primarie
"Covasna",office@kvmt.ro,Covasna,,Consiliu Judetean
"Maramureș",office@maramures.ro,Maramureș,,Consiliu Judetean
"MOGOSOAIA",office@mogosoaia.ro,JUDETUL ILFOV,,Primarie
"MUNTENII DE JOS",office@munteniidejos.ro,JUDETUL VASLUI,,Primarie
"BALAN",office@orasulbalan.ro,JUDETUL HARGHITA,,Primarie
"PANGARATI",office@pangarati.ro,JUDETUL NEAMT,,Primarie
"Teleorman",office@prefectura-teleorman.ro,Teleorman,,Prefectura
"Dolj",office@prefecturadolj.ro,Dolj,,Prefectura
"Harghita",office@prefecturahr.ro,Harghita,,Prefectura
"Neamț",office@prefecturaneamt.ro,Neamț,,Prefectura
"SANANDREI",office@primaria-sinandrei.ro,JUDETUL TIMIS,,Primarie
"CARACAL",office@primariacaracal.ro,JUDETUL OLT,,Primarie
"TARGU CARBUNESTI",office@primariacarbunesti.ro,JUDETUL GORJ,,Primarie
"CORDUN",office@primariacordun.ro,JUDETUL NEAMT,,Primarie
"FARCASA",office@primariafarcasa.ro,JUDETUL NEAMT,,Primarie
"JUCU",office@primariajucu.ro,JUDETUL CLUJ,,Primarie
"LUNCA",office@primarialunca.ro,JUDETUL BOTOSANI,,Primarie
"NEGRESTI",office@primarianegresti.ro,JUDETUL NEAMT,,Primarie
"NUFARU",office@primarianufaru.ro,JUDETUL TULCEA,,Primarie
"ROVINARI",office@primariarovinari.ro,JUDETUL GORJ,,Primarie
"STEFANESTII DE JOS",office@primariastefanesti.ro,JUDETUL ILFOV,,Primarie
"TASNAD",office@primariatasnad.ro,JUDETUL SATU MARE,,Primarie
"VLAHITA",office@primariavlahita.ro,JUDETUL HARGHITA,,Primarie
"ZAGON",office@primariazagon.ro,JUDETUL COVASNA,,Primarie
"PERIAM",office@primatimperiam.ro,JUDETUL TIMIS,,Primarie
"ROMOS",office@romos.ro,JUDETUL HUNEDOARA,,Primarie
"SLOBOZIA",office@sloboziail.ro,JUDETUL IALOMITA,,Primarie
"TOPLET",office@toplet.info,JUDETUL CARAS-SEVERIN,,Primarie
"TURCINESTI",office@turcinesti.ro,JUDETUL GORJ,,Primarie
"ODORHEIU SECUIESC",office@varoshaza.ro,JUDETUL HARGHITA,,Primarie
"FUNDU MOLDOVEI",office_fm@yahoo.com,JUDETUL SUCEAVA,,Primarie
"BRAN",officeprimariabran@yahoo.com,JUDETUL BRASOV,,Primarie
"OGRA",ogra@cjmures.ro,JUDETUL MURES,,Primarie
"ORAVITA",oravitaprimarie@gmail.com,JUDETUL CARAS-SEVERIN,,Primarie
"ORODEL",orodel@cjdolj.ro,JUDETUL DOLJ,,Primarie
"OSTROVENI",ostroveni@cjdolj.ro,JUDETUL DOLJ,,Primarie
"DUDESTII VECHI",p.dudestiiv@yahoo.com,JUDETUL TIMIS,,Primarie
"BOZOVICI",p_bozovici@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"CIOCANESTI",p_ciocanesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DRAGOMIRESTI",p_dragomiresti@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"GROZESTI",p_grozesti@yahoo.com,JUDETUL IASI,,Primarie
"POPLACA",p_poplaca@yahoo.com,JUDETUL SIBIU,,Primarie
"SAPANTA",p_sapanta@yahoo.com,JUDETUL MARAMURES,,Primarie
"STELNICA",p_stelnica@yahoo.com,JUDETUL IALOMITA,,Primarie
"ADANCATA",padancata@yahoo.com,JUDETUL SUCEAVA,,Primarie
"PANET",panet@cjmures.ro,JUDETUL MURES,,Primarie
"PANTELIMON",pantelimon.primaria@yahoo.com,JUDETUL CONSTANTA,,Primarie
"SALCIA",pantelimongelu@yahoo.com,JUDETUL MEHEDINTI,,Primarie
"PANTICEU",panticeuadm@yahoo.com,JUDETUL CLUJ,,Primarie
"PAPIU ILARIAN",papiu@cjmures.ro,JUDETUL MURES,,Primarie
"BATA",papucb.contabil@gmail.com,JUDETUL ARAD,,Primarie
"PASARENI",pasareni@cjmures.ro,JUDETUL MURES,,Primarie
"PAULENI-CIUC",pauleniciuc@yahoo.com,JUDETUL HARGHITA,,Primarie
"PAULESTI",paulesti@prefecturaprahova.ro,JUDETUL PRAHOVA,,Primarie
"BANIA",pavel.ban@cs.ro,JUDETUL CARAS-SEVERIN,,Primarie
"PRUNDU BARGAULUI",pbp@primariaprundub.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"BUNESTI",pbunesti_sv@yahoo.com,JUDETUL SUCEAVA,,Primarie
"BUTURUGENI",pbuturugeni@yahoo.com,JUDETUL GIURGIU,,Primarie
"CAPUSU MARE",pcapusu@yahoo.com,JUDETUL CLUJ,,Primarie
"BRANCOVENI",pcb@primariabrancoveni.ro,JUDETUL OLT,,Primarie
"CIUPERCENI",pcciuperceni@yahoo.com,JUDETUL GORJ,,Primarie
"CIUCSANGEORGIU",pciucsangeorgiu@freemail.hu,JUDETUL HARGHITA,,Primarie
"NEGRILESTI",pcn_bn@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"DANICEI",pdanicei@yahoo.com,JUDETUL VALCEA,,Primarie
"DOFTEANA",pdofteana@yahoo.com,JUDETUL BACAU,,Primarie
"DRAGALINA",pdragalina@gmail.com,JUDETUL CALARASI,,Primarie
"DRAGANESTI",pdraganesti@yahoo.com,JUDETUL GALATI,,Primarie
"PERICEI",periceisj@gmail.com,JUDETUL SALAJ,,Primarie
"PERISOR",perisor@cjdolj.ro,JUDETUL DOLJ,,Primarie
"PESTISU MIC",pestisumic@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"PETELEA",petelea@cjmures.ro,JUDETUL MURES,,Primarie
"STOENESTI",petresterpu@yahoo.com,JUDETUL GIURGIU,,Primarie
"GEORGE ENESCU",pge_bt@yahoo.com,JUDETUL BOTOSANI,,Primarie
"GRADISTEA",pgradistea@yahoo.com,JUDETUL BRAILA,,Primarie
"GROPENI",pgropeni@kvs.ro,JUDETUL BRAILA,,Primarie
