Nume,Email,Judet,Telefon,Tip
SAMBATA,primaria_sambata@yahoo.com,Bihor,,Primarie Comuna
SANMARTIN,primaria.sanmartin@cjbihor.ro,Bihor,,Primarie Comuna
SANNICOLAU ROMAN,primaria.sanicolauroman@cjbihor.ro,Bihor,,Primarie Comuna
SANTANDREI,primaria.santandrei@cjbihor.ro,Bihor,,Primarie Comuna
SARBI,primariasirbi@yahoo.com,Bihor,,Primarie Comuna
SIMIAN,primaria.simian@cjbihor.ro,Bihor,,Primarie Comuna
SINTEU,primaria.sinteu@cjbihor.ro,Bihor,,Primarie Comuna
SOIMI,primaria.soimi@cjbihor.ro,Bihor,,Primarie Comuna
SPINUS,primariaspinus@yahoo.com,Bihor,,Primarie Comuna
SUNCUIUS,primaria.suncuius@cjbihor.ro,Bihor,,Primarie Comuna
SUPLACU DE BARCAU,primaria.suplacudebarcau@cjbihor.ro,Bihor,,Primarie Comuna
TAMASEU,primariatamaseu@gmail.com,Bihor,,Primarie Comuna
TARCAIA,primaria.tarcaia@cjbihor.ro,Bihor,,Primarie Comuna
TARCEA,primaria.tarcea@cjbihor.ro,Bihor,,Primarie Comuna
TAUTEU,primariatauteu@yahoo.com,Bihor,,Primarie Comuna
TETCHEA,primaria.tetchea@cjbihor.ro,Bihor,,Primarie Comuna
TILEAGD,primaria_tileagd@yahoo.com,Bihor,,Primarie Comuna
TINCA,primaria.tinca@cjbihor.ro,Bihor,,Primarie Comuna
TOBOLIU,primariatoboliu@yahoo.com,Bihor,,Primarie Comuna
TULCA,primaria.tulca@cjbihor.ro,Bihor,,Primarie Comuna
UILEACU DE BEIUS,primaria.uileacudebeius@cjbihor.ro,Bihor,,Primarie Comuna
VADU CRISULUI,primaria.vaducrisului@cjbihor.ro,Bihor,,Primarie Comuna
VARCIOROG,primaria.virciorog@cjbihor.ro,Bihor,,Primarie Comuna
VIISOARA,primaria.viisoara@cjbihor.ro,Bihor,,Primarie Comuna
MUNICIPIUL BISTRITA,primaria@primariabistrita.ro,Bistrita-Nasaud,,Primarie Municipiu
ORAS BECLEAN,secretariat@primariabeclean.ro,Bistrita-Nasaud,,Primarie Oras
ORAS NASAUD,pon@primarianasaud.ro,Bistrita-Nasaud,,Primarie Oras
ORAS SANGEORZ-BAI,info@singeorz-bai.ro,Bistrita-Nasaud,,Primarie Oras
BISTRITA BARGAULUI,primariabistritabirgaului@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
BRANISTEA,primariabranisteabn@gmail.com,Bistrita-Nasaud,,Primarie Comuna
BUDACU DE JOS,budacudejos@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
BUDESTI,primariabudesti@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
CAIANU MIC,comunacaianumic@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
CETATE,primaria@primariacetatebn.ro,Bistrita-Nasaud,,Primarie Comuna
CHIOCHIS,chiochisprimarie@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
CHIUZA,primaria_chiuza@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
CICEU - MIHAIESTI,primariacm@gmail.com,Bistrita-Nasaud,,Primarie Comuna
CICEU-GIURGESTI,primgiurgesti@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
COSBUC,primariacosbuc@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
DUMITRA,primariadumitra@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
DUMITRITA,primaria_dumitrita@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
FELDRU,primariafeldru@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
GALATII BISTRITEI,primariagalatiibistritei@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
ILVA MARE,primaria.ilvam@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
ILVA MICA,primariailvamica@personal.ro,Bistrita-Nasaud,,Primarie Comuna
JOSENII BARGAULUI,primariajoseniib@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
LECHINTA,primaria.lechinta@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
LESU,primarialesu@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
LIVEZILE,primaria_livezile@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
LUNCA ILVEI,primaria.luncailvei@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
MAGURA ILVEI,primariamagurailvei@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
MAIERU,primariamaieru@personal.ro,Bistrita-Nasaud,,Primarie Comuna
MARISELU,mariselu@gmail.com,Bistrita-Nasaud,,Primarie Comuna
MATEI,primariamatei@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
MICESTII DE CAMPIE,micestiidecampie@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
MILAS,primaria_milas@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
MONOR,primaria.monor@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
NEGRILESTI,pcn_bn@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
NIMIGEA,primarianimigea@gmail.com,Bistrita-Nasaud,,Primarie Comuna
NUSENI,primaria_nuseni@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
PARVA,primariaparva@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
PETRU RARES,popdumitru1949@gmail.com,Bistrita-Nasaud,,Primarie Comuna
POIANA  ILVEI,primaria@poianailvei.com,Bistrita-Nasaud,,Primarie Comuna
PRUNDU BARGAULUI,pbp@primariaprundub.ro,Bistrita-Nasaud,,Primarie Comuna
REBRA,rebraprimaria@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
RODNA,primariarodna@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
ROMULI,primariaromuli@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
RUNCU SALVEI,primariarunc@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SALVA,primariasalva@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SANMIHAIU DE CIMPIE,prim_sinmihaiu@personal.ro,Bistrita-Nasaud,,Primarie Comuna
SANT,primaria@comunasant.ro,Bistrita-Nasaud,,Primarie Comuna
SIEU,primariasieubn@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SIEU-MAGHERUS,primaria_sieumagherus@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SIEU-ODORHEI,primariasieu_odorhei@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SILIVASU DE CIMPIE,primsilivasu@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SINTEREAG,primariasintereg@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
SPERMEZEU,primariaspermezeu@email.ro,Bistrita-Nasaud,,Primarie Comuna
TARLISUA,primaria_tirlisua@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
TEACA,primariateaca@gmail.com,Bistrita-Nasaud,,Primarie Comuna
TELCIU,secretarprimaria_telciu@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
TIHA BARGAULUI,primaria_tiha@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
URIU,primaria_uriu@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
URMENIS,primariaurmenis@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
ZAGRA,buscoiudumitru@yahoo.com,Bistrita-Nasaud,,Primarie Comuna
MUNICIPIUL BOTOSANI,primaria@primariabt.ro,Botosani,,Primarie Municipiu
MUNICIPIUL DOROHOI,primariadorohoi@primariadorohoi.ro,Botosani,,Primarie Municipiu
ORAS BUCECEA,primaria.bucecea@yahoo.com,Botosani,,Primarie Oras
ORAS DARABANI,primariadarabani@yahoo.com,Botosani,,Primarie Oras
ORAS FLAMANZI,primariaflamanzi@yahoo.com,Botosani,,Primarie Oras
ORAS SAVENI,primaria_saveni@yahoo.com,Botosani,,Primarie Oras
ORAS STEFANESTI,primaria@stefanesti-bt.ro,Botosani,,Primarie Oras
ADASENI,primaria_adaseni@yahoo.com,Botosani,,Primarie Comuna
ALBESTI,primaria.albesti@yahoo.com,Botosani,,Primarie Comuna
AVRAMENI,primaria_avrameni@yahoo.com,Botosani,,Primarie Comuna
BALUSENI,primariabaluseni@yahoo.com,Botosani,,Primarie Comuna
BLANDESTI,primaria_blandesti@yahoo.com,Botosani,,Primarie Comuna
BRAESTI,consiliul_braesti@yahoo.com,Botosani,,Primarie Comuna
BROSCAUTI,primariabroscauti@hotmail.com,Botosani,,Primarie Comuna
CALARASI,primar@primariacalarasibt.ro,Botosani,,Primarie Comuna
CANDESTI,primariacandesti@yahoo.com,Botosani,,Primarie Comuna
CONCESTI,primariaconcesti@yahoo.com,Botosani,,Primarie Comuna
COPALAU,primariacopalau@yahoo.com,Botosani,,Primarie Comuna
CORDARENI,primaria_cordareni@yahoo.com,Botosani,,Primarie Comuna
CORLATENI,primariacorlateni@yahoo.com,Botosani,,Primarie Comuna
CORNI,primariacornibotosani@yahoo.com,Botosani,,Primarie Comuna
COSULA,cosulap@yahoo.com,Botosani,,Primarie Comuna
COTUSCA,primariacotusca@yahoo.com,Botosani,,Primarie Comuna
CRISTESTI,primariacristesti@gmail.com,Botosani,,Primarie Comuna
CRISTINESTI,primariacristinesti@yahoo.com,Botosani,,Primarie Comuna
CURTESTI,primaria.curtesti@yahoo.com,Botosani,,Primarie Comuna
DANGENI,primariadangeni@yahoo.com,Botosani,,Primarie Comuna
DERSCA,primariadersca@yahoo.com,Botosani,,Primarie Comuna
DIMACHENI,primariadimacheni@yahoo.com,Botosani,,Primarie Comuna
DOBARCENI,primaria_dobirceni@yahoo.com,Botosani,,Primarie Comuna
DRAGUSENI,draguseni_primaria@yahoo.com,Botosani,,Primarie Comuna
DURNESTI,primariadurnesti@gmail.com,Botosani,,Primarie Comuna
FRUMUSICA,primariafrumusica@yahoo.com,Botosani,,Primarie Comuna
GEORGE ENESCU,pge_bt@yahoo.com,Botosani,,Primarie Comuna
GORBANESTI,primariagorbanesti@yahoo.com,Botosani,,Primarie Comuna
HANESTI,primaria.hanesti@gmail.com,Botosani,,Primarie Comuna
HAVARNA,havarnabotosani@yahoo.com,Botosani,,Primarie Comuna
HILISEU-HORIA,primariahiliseu@yahoo.com,Botosani,,Primarie Comuna
HLIPICENI,primaria.hlipiceni@yahoo.com,Botosani,,Primarie Comuna
HUDESTI,primariahudesti@yahoo.com,Botosani,,Primarie Comuna
IBANESTI,consiliulibanesti@yahoo.com,Botosani,,Primarie Comuna
LEORDA,primarialeorda@yahoo.com,Botosani,,Primarie Comuna
LOZNA,primaria_lozna@yahoo.com,Botosani,,Primarie Comuna
LUNCA,office@primarialunca.ro,Botosani,,Primarie Comuna
MANOLEASA,primaria_manoleasa@yahoo.com,Botosani,,Primarie Comuna
MIHAI EMINESCU,primaria_me@yahoo.com,Botosani,,Primarie Comuna
MIHAILENI,primariamihailenibt@yahoo.com,Botosani,,Primarie Comuna
MIHALASENI,mihalaseniprimaria@yahoo.com,Botosani,,Primarie Comuna
MILEANCA,primariamileanca@yahoo.com,Botosani,,Primarie Comuna
MITOC,mitoboto@yahoo.com,Botosani,,Primarie Comuna
NICSENI,primaria_nicseni@yahoo.com,Botosani,,Primarie Comuna
PALTINIS,compalprim@yahoo.com,Botosani,,Primarie Comuna
POMARLA,primariapomirla@yahoo.com,Botosani,,Primarie Comuna
PRAJENI,primariaprajeni@yahoo.com,Botosani,,Primarie Comuna
RACHITI,primaria.rachiti@gmail.com,Botosani,,Primarie Comuna
RADAUTI-PRUT,primariarprut@yahoo.com,Botosani,,Primarie Comuna
RAUSENI,consiliulrauseni1@yahoo.com,Botosani,,Primarie Comuna
RIPICENI,primaria.ripiceni@yahoo.com,Botosani,,Primarie Comuna
ROMA,primaria_roma@yahoo.com,Botosani,,Primarie Comuna
ROMANESTI,clromanestibt@yahoo.com,Botosani,,Primarie Comuna
SANTA MARE,primarie_santamare@yahoo.com,Botosani,,Primarie Comuna
SENDRICENI,sendriceni_primaria@yahoo.com,Botosani,,Primarie Comuna
STAUCENI,primaria_staucenibt@yahoo.com,Botosani,,Primarie Comuna
STIUBIENI,primariastiubieni@yahoo.com,Botosani,,Primarie Comuna
SUHARAU,primaria_suharau@yahoo.com,Botosani,,Primarie Comuna
SULITA,primariasulita@yahoo.com,Botosani,,Primarie Comuna
TODIRENI,cltodireni@gmail.com,Botosani,,Primarie Comuna
TRUSESTI,primaria_trusesti@yahoo.com,Botosani,,Primarie Comuna
TUDORA,primariatudora@yahoo.com,Botosani,,Primarie Comuna
UNGURENI,primaria.ungureni@yahoo.com,Botosani,,Primarie Comuna
UNTENI,primaria_untenibt@yahoo.com,Botosani,,Primarie Comuna
VACULESTI,primaria_vaculesti@yahoo.com,Botosani,,Primarie Comuna
VARFU CAMPULUI,virfucimp@gmail.com,Botosani,,Primarie Comuna
VIISOARA,primariaviisoara_bt@yahoo.com,Botosani,,Primarie Comuna
VLADENI,primvlad@yahoo.com,Botosani,,Primarie Comuna
VLASINESTI,primaria_vlasinesti@yahoo.com,Botosani,,Primarie Comuna
VORNICENI,primaria_vorniceni@yahoo.com,Botosani,,Primarie Comuna
VORONA,primaria_vorona@yahoo.com,Botosani,,Primarie Comuna
MUNICIPIUL BRAILA,pmb@primariabr.ro,Braila,,Primarie Municipiu
ORAS FAUREI,primariafaurei@gmail.com,Braila,,Primarie Oras
ORAS IANCA,primaria.ianca@yahoo.com,Braila,,Primarie Oras
ORAS INSURATEI,primariainsuratei@yahoo.com,Braila,,Primarie Oras
BARAGANUL,primariabaraganulbr@yahoo.com,Braila,,Primarie Comuna
BERTESTII DE JOS,bertestidejos@yahoo.com,Braila,,Primarie Comuna
BORDEI VERDE,primaria.bordeiverde@yahoo.com,Braila,,Primarie Comuna
CAZASU,primariacazasu@yahoo.com,Braila,,Primarie Comuna
CHISCANI,primariachiscani@yahoo.com,Braila,,Primarie Comuna
CIOCILE,primariaciocile@yahoo.com,Braila,,Primarie Comuna
CIRESU,primariaciresu@yahoo.com,Braila,,Primarie Comuna
DUDESTI,dudestibraila@yahoo.com,Braila,,Primarie Comuna
FRECATEI,uatfrecatei@yahoo.com,Braila,,Primarie Comuna
GALBENU,scoalagalbenu@gmail.com,Braila,,Primarie Comuna
GEMENELE,uatgemenele@yahoo.com,Braila,,Primarie Comuna
GRADISTEA,pgradistea@yahoo.com,Braila,,Primarie Comuna
GROPENI,Pgropeni@KVS.ro,Braila,,Primarie Comuna
JIRLAU,uat.jirlau@yahoo.com,Braila,,Primarie Comuna
MARASU,primariamarasu@yahoo.com,Braila,,Primarie Comuna
MAXINENI,primariamaxineni@yahoo.com,Braila,,Primarie Comuna
MIRCEA VODA,primaria.mirceavoda@yahoo.com,Braila,,Primarie Comuna
MOVILA MIRESII,brmovilamiresii@yahoo.com,Braila,,Primarie Comuna
RACOVITA,primaria.racovita@yahoo.com,Braila,,Primarie Comuna
RIMNICELU,primariarimnicelu@yahoo.com,Braila,,Primarie Comuna
ROMANU,primariaromanu@ymail.com,Braila,,Primarie Comuna
ROSIORI,primaria_rosiori@yahoo.com,Braila,,Primarie Comuna
SALCIA TUDOR,salcia_tudor@portal-braila.ro,Braila,,Primarie Comuna
SCORTARU NOU,uatscortarunou@yahoo.com,Braila,,Primarie Comuna
SILISTEA,sil_prim@yahoo.com,Braila,,Primarie Comuna
STANCUTA,stancutaprimaria@yahoo.com,Braila,,Primarie Comuna
SURDILA-GAISEANCA,primariagaiseanca@yahoo.com,Braila,,Primarie Comuna
SURDILA-GRECI,comunasurdilagreci@yahoo.com,Braila,,Primarie Comuna
SUTESTI,sutesti11@yahoo.com,Braila,,Primarie Comuna
TICHILESTI,primariatichilesti@yahoo.com,Braila,,Primarie Comuna
TRAIAN,primariatraianbr@yahoo.com,Braila,,Primarie Comuna
TUDOR VLADIMIRESCU,tudor_vladimirescu@portal-braila.ro,Braila,,Primarie Comuna
TUFESTI,primariatufesti@gmail.com,Braila,,Primarie Comuna
ULMU,primaria_ulmu@yahoo.com,Braila,,Primarie Comuna
UNIREA,primaria_unirea@yahoo.com,Braila,,Primarie Comuna
VICTORIA,victoriaprimaria@yahoo.com,Braila,,Primarie Comuna
VISANI,clmvisani@yahoo.com,Braila,,Primarie Comuna
VIZIRU,viziru@portal-braila.ro,Braila,,Primarie Comuna
ZAVOAIA,zavoaiabr@yahoo.com,Braila,,Primarie Comuna
MUNICIPIUL BRASOV,sep@brasovcity.ro,Brasov,,Primarie Municipiu
MUNICIPIUL CODLEA,primariacodlea@yahoo.com,Brasov,,Primarie Municipiu
MUNICIPIUL FAGARAS,secretariat@primaria-fagaras.ro,Brasov,,Primarie Municipiu
MUNICIPIUL SACELE,primaria_sacele@yahoo.com,Brasov,,Primarie Municipiu
ORAS GHIMBAV,primariagh@artelecom.net,Brasov,,Primarie Oras
ORAS PREDEAL,primar@primaria-predeal.ro,Brasov,,Primarie Oras
ORAS RASNOV,primariarasnov@yahoo.com,Brasov,,Primarie Oras
ORAS RUPEA,contact@primariarupea.ro,Brasov,,Primarie Oras
ORAS VICTORIA,primaria.victoria@yahoo.com,Brasov,,Primarie Oras
ORAS ZARNESTI,primaria@zarnesti.net,Brasov,,Primarie Oras
APATA,primaria57apata@yahoo.com,Brasov,,Primarie Comuna
AUGUSTIN,primariaaugustin@yahoo.com,Brasov,,Primarie Comuna
BECLEAN,secretariat@becleanbrasov.ro,Brasov,,Primarie Comuna
BOD,primariabod@yahoo.com,Brasov,,Primarie Comuna
BRAN,officeprimariabran@yahoo.com,Brasov,,Primarie Comuna
BUDILA,primariabudila@yahoo.com,Brasov,,Primarie Comuna
BUNESTI,primariabunesti@gmail.com,Brasov,,Primarie Comuna
CATA,primariacata@yahoo.com,Brasov,,Primarie Comuna
CINCU,primariacincu@yahoo.com,Brasov,,Primarie Comuna
CRISTIAN,secretar@uatcristian.ro,Brasov,,Primarie Comuna
CRIZBAV,crizbav@judbrasov.ro,Brasov,,Primarie Comuna
DRAGUS,primariadragus@yahoo.com,Brasov,,Primarie Comuna
DUMBRAVITA,primaria.dumbravita@yahoo.com,Brasov,,Primarie Comuna
FELDIOARA,primariafeldioara@yahoo.com,Brasov,,Primarie Comuna
FUNDATA,primariafundata@yahoo.com,Brasov,,Primarie Comuna
HALCHIU,uat_comuna_halchiu@yahoo.com,Brasov,,Primarie Comuna
HARMAN,harman@brasovia.ro,Brasov,,Primarie Comuna
HARSENI,comunaharseni@yahoo.com,Brasov,,Primarie Comuna
HOGHIZ,primariahoghiz@yahoo.com,Brasov,,Primarie Comuna
HOLBAV,primaria_holbav@yahoo.com,Brasov,,Primarie Comuna
HOMOROD,primariahomorod@yahoo.com,Brasov,,Primarie Comuna
JIBERT,primaria_comunajibert@yahoo.com,Brasov,,Primarie Comuna
LISA,primar@primaria-lisa.ro,Brasov,,Primarie Comuna
MAIERUS,primariamaierus@yahoo.com,Brasov,,Primarie Comuna
MANDRA,primaria_mandra_bv@yahoo.com,Brasov,,Primarie Comuna
MOIECIU,primar@primariamoieciu.ro,Brasov,,Primarie Comuna
ORMENIS,primariaormenis@yahoo.com,Brasov,,Primarie Comuna
PARAU,primaria.parau@gmail.com,Brasov,,Primarie Comuna
POIANA MARULUI,primariapoianamarului@yahoo.com,Brasov,,Primarie Comuna
PREJMER,primaria.prejmer@yahoo.com,Brasov,,Primarie Comuna
RACOS,primaria.racos@yahoo.com,Brasov,,Primarie Comuna
RECEA,primaria_receabv@yahoo.com,Brasov,,Primarie Comuna
SAMBATA DE SUS,primariasambata@yahoo.com,Brasov,,Primarie Comuna
SANPETRU,psanpetru@yahoo.com,Brasov,,Primarie Comuna
SERCAIA,mariana.spiridon@primariasercaia.ro,Brasov,,Primarie Comuna
SINCA,primaria_sinca@yahoo.com,Brasov,,Primarie Comuna
SINCA NOUA,primariasincanoua@yahoo.com,Brasov,,Primarie Comuna
SOARS,primariasoars@yahoo.com,Brasov,,Primarie Comuna
TARLUNGENI,primaria_tarlungeni@yahoo.com,Brasov,,Primarie Comuna
TELIU,primariateliu@yahoo.com,Brasov,,Primarie Comuna
TICUSU,primaria_ticus@yahoo.com,Brasov,,Primarie Comuna
UCEA,primaria_ucea@yahoo.com,Brasov,,Primarie Comuna
UNGRA,primariaungra@yahoo.com,Brasov,,Primarie Comuna
VAMA BUZAULUI,vamabuzaului@yahoo.com,Brasov,,Primarie Comuna
VISTEA,primaria.vistea@yahoo.com,Brasov,,Primarie Comuna
VOILA,voilaprimaria@yahoo.com,Brasov,,Primarie Comuna
VULCAN,uat_vulcan@yahoo.com,Brasov,,Primarie Comuna
MUNICIPIUL BUZAU,primbz_cabinet@buzau.ro,Buzau,,Primarie Municipiu
MUNICIPIUL RAMNICU SARAT,primarie_rmsarat@yahoo.com,Buzau,,Primarie Municipiu
ORAS NEHOIU,primarianehoiu@yahoo.com,Buzau,,Primarie Oras
ORAS PATARLAGELE,primaria.patarlagele@yahoo.com,Buzau,,Primarie Oras
ORAS POGOANELE,primariepogoanele@yahoo.com,Buzau,,Primarie Oras
AMARU,tele@buzau.insse.ro,Buzau,,Primarie Comuna
BALACEANU,primariabalaceanu@gmail.com,Buzau,,Primarie Comuna
BALTA ALBA,primariabaltaalba@gmail.com,Buzau,,Primarie Comuna
BECENI,primariabeceni@yahoo.com,Buzau,,Primarie Comuna
BERCA,secretar.berca@gmail.com,Buzau,,Primarie Comuna
BISOCA,primariabisoca@yahoo.com,Buzau,,Primarie Comuna
BLAJANI,tele@buzau.insse.ro,Buzau,,Primarie Comuna
BOLDU,primaria.boldu@clicknet.ro,Buzau,,Primarie Comuna
BOZIORU,primariabozioru@yahoo.com,Buzau,,Primarie Comuna
BRAESTI,primaria_braesti@yahoo.com,Buzau,,Primarie Comuna
BREAZA,primaria_breazabz@yahoo.com,Buzau,,Primarie Comuna
BUDA,primariabuda@gmail.com,Buzau,,Primarie Comuna
C.A. ROSETTI,primaria_carosetti@yahoo.com,Buzau,,Primarie Comuna
CALVINI,primaria.calvini@yahoo.com,Buzau,,Primarie Comuna
CANESTI,primariacanesti@yahoo.com,Buzau,,Primarie Comuna
CATINA,primaria.catina@yahoo.com,Buzau,,Primarie Comuna
CERNATESTI,primariacernatesti@yahoo.com,Buzau,,Primarie Comuna
CHIOJDU,primariachiojdu@yahoo.com,Buzau,,Primarie Comuna
CILIBIA,primariacilibia@yahoo.com,Buzau,,Primarie Comuna
CISLAU,primariacislau@clicknet.ro,Buzau,,Primarie Comuna
COCHIRLEANCA,primariacochirleanca@yahoo.com,Buzau,,Primarie Comuna
COLTI,primariacolti@yahoo.com,Buzau,,Primarie Comuna
COSTESTI,secretaroprea@yahoo.com,Buzau,,Primarie Comuna
COZIENI,primaria_cozieni@yahoo.com,Buzau,,Primarie Comuna
FLORICA,primaria.florica@yahoo.com,Buzau,,Primarie Comuna
GALBINASI,primariagalbinasi@yahoo.com,Buzau,,Primarie Comuna
GHERASENI,primariagheraseni@yahoo.com,Buzau,,Primarie Comuna
GHERGHEASA,primaria.ghergheasa@yahoo.com,Buzau,,Primarie Comuna
GLODEANU SARAT,primaria.glodeanusarat@gmail.com,Buzau,,Primarie Comuna
GLODEANU-SILISTEA,primglsilistea@yahoo.com,Buzau,,Primarie Comuna
GREBANU,primarie@grebanu.infoprimarie.ro,Buzau,,Primarie Comuna
GURA TEGHII,primariagurateghii@yahoo.com,Buzau,,Primarie Comuna
LARGU,primaria_largu@yahoo.com,Buzau,,Primarie Comuna
LOPATARI,com_lopatari@yahoo.com,Buzau,,Primarie Comuna
LUCIU,primaria_luciu@yahoo.com,Buzau,,Primarie Comuna
MAGURA,maguraprimarie@yahoo.com,Buzau,,Primarie Comuna
MANZALESTI,primaria_minzalesti@yahoo.com,Buzau,,Primarie Comuna
MARACINENI,primariamaracineni@yahoo.com,Buzau,,Primarie Comuna
MARGARITESTI,primariamargaritesti@yahoo.com,Buzau,,Primarie Comuna
MEREI,primariamerei@artelecom.net,Buzau,,Primarie Comuna
MIHAILESTI,primariamihailesti@yahoo.com,Buzau,,Primarie Comuna
MOVILA BANULUI,primaria_movilabanului@hotmail.com,Buzau,,Primarie Comuna
MURGESTI,pr_murgesti@artelecom.net,Buzau,,Primarie Comuna
NAENI,primarianaieni@yahoo.com,Buzau,,Primarie Comuna
ODAILE,primariaodailebz@yahoo.com,Buzau,,Primarie Comuna
PADINA,primariapadina@gmail.com,Buzau,,Primarie Comuna
PANATAU,primaria.panatau@yahoo.com,Buzau,,Primarie Comuna
PARDOSI,tele@buzau.insse.ro,Buzau,,Primarie Comuna
PARSCOV,pirscov@gmail.com,Buzau,,Primarie Comuna
PIETROASELE,primariapietroasele@yahoo.com,Buzau,,Primarie Comuna
PODGORIA,primariapodgoria@yahoo.com,Buzau,,Primarie Comuna
POSTA CALNAU,primariacilnau@yahoo.com,Buzau,,Primarie Comuna
RACOVITENI,primariaracoviteni@yahoo.com,Buzau,,Primarie Comuna
RAMNICELU,primaria_rimnicelu@yahoo.com,Buzau,,Primarie Comuna
ROBEASCA,primaria_robeasca@yahoo.com,Buzau,,Primarie Comuna
RUSETU,primarie_rusetu@yahoo.com,Buzau,,Primarie Comuna
SAGEATA,prim_sageata@yahoo.com,Buzau,,Primarie Comuna
SAHATENI,primariasahateni@yahoo.com,Buzau,,Primarie Comuna
SARULESTI,com_sarulesti@yahoo.com,Buzau,,Primarie Comuna
SCORTOASA,primariascortoasabz@yahoo.com,Buzau,,Primarie Comuna
SIRIU,primsiriu@artelecom.net,Buzau,,Primarie Comuna
TINTESTI,primariatintesti@yahoo.com,Buzau,,Primarie Comuna
TISAU,primtisau@artelecom.net,Buzau,,Primarie Comuna
TOPLICENI,topliceni01@yahoo.com,Buzau,,Primarie Comuna
ULMENI,primariaulmeni_buzau@yahoo.com,Buzau,,Primarie Comuna
UNGURIU,primariaunguriu@yahoo.co.uk,Buzau,,Primarie Comuna
VADU PASII,primaria.vadupasii@yahoo.com,Buzau,,Primarie Comuna
VALCELELE,primariavalcelele@yahoo.com,Buzau,,Primarie Comuna
VALEA RAMNICULUI,primariavalearamnicului@yahoo.com,Buzau,,Primarie Comuna
VALEA SALCIEI,primariavs@yahoo.com,Buzau,,Primarie Comuna
VERNESTI,primaria@primariavernesti.ro,Buzau,,Primarie Comuna
VINTILA VODA,prim_vintila_voda@yahoo.com,Buzau,,Primarie Comuna
VIPERESTI,primar_viperesti@yahoo.com,Buzau,,Primarie Comuna
ZARNESTI,primariazarnesti@yahoo.com,Buzau,,Primarie Comuna
ZIDURI,primaria_ziduri2008@yahoo.com,Buzau,,Primarie Comuna
MUNICIPIUL CALARASI,calarasi@municipiu.ro,Calarasi,,Primarie Municipiu
MUNICIPIUL OLTENITA,secretariat.primariaoltenita@gmail.com,Calarasi,,Primarie Municipiu
ORAS BUDESTI,primaria_budesti@clicknet.ro,Calarasi,,Primarie Oras
ORAS FUNDULEA,primariafundulea@yahoo.com,Calarasi,,Primarie Oras
ORAS LEHLIU GARA,consiliullocal@yahoo.com,Calarasi,,Primarie Oras
ALEXANDRU ODOBESCU,primaria_alodobescu@yahoo.com,Calarasi,,Primarie Comuna
BELCIUGATELE,primbelciugatele@yahoo.com,Calarasi,,Primarie Comuna
BORCEA,primariaborcea@yahoo.co.uk,Calarasi,,Primarie Comuna
CASCIOARELE,primariacascioarele2006@yahoo.com,Calarasi,,Primarie Comuna
CHIRNOGI,prim_chirnogi@yahoo.com,Calarasi,,Primarie Comuna
CHISELET,primariachiselet@clicknet.ro,Calarasi,,Primarie Comuna
CIOCANESTI,primariaciocanesti@yahoo.com,Calarasi,,Primarie Comuna
CRIVAT,primariacrivat@yahoo.com,Calarasi,,Primarie Comuna
CURCANI,primariacurcani@clicknet.ro,Calarasi,,Primarie Comuna
CUZA VODA,primaria_cuza_voda@yahoo.com,Calarasi,,Primarie Comuna
